"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"0306","Crustaceans, whether in shell or not","Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption.",0,4,"03"
"030611","Rock lobster & oth. sea crawfish (Palinurus spp., Panulirus spp., Jasus spp ...","Rock lobster & oth. sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether or not in shell, frozen",1,6,"0306"
"030612","Lobsters (Homarus spp.), whether or not in shell, frozen","Lobsters (Homarus spp.), whether or not in shell, frozen",1,6,"0306"
"030613","Shrimps & prawns, whether or not in shell, frozen","Shrimps & prawns, whether or not in shell, frozen",1,6,"0306"
"030614","Crabs, whether or not in shell, frozen","Crabs, whether or not in shell, frozen",1,6,"0306"
"030619","Frozen crustaceans (excl. of 0306.11-0306.14); frozen flours/meals/pellets  ...","Frozen crustaceans (excl. of 0306.11-0306.14); frozen flours/meals/pellets of crustaceans, fit for human consumption",1,6,"0306"
"030621","Rock lobster & oth. sea crawfish (Palinurus spp., Panulirus spp., Jasus spp ...","Rock lobster & oth. sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether or not in shell, other than frozen",1,6,"0306"
"030622","Lobsters (Homarus spp.), whether or not in shell, other than frozen","Lobsters (Homarus spp.), whether or not in shell, other than frozen",1,6,"0306"
"030623","Shrimps & prawns, whether or not in shell, other than frozen","Shrimps & prawns, whether or not in shell, other than frozen",1,6,"0306"
"030624","Crabs, whether or not in shell, other than frozen","Crabs, whether or not in shell, other than frozen",1,6,"0306"
"030629","Crustaceans, other than frozen (excl. of 0306.21-0306.24); flours/meals/pel ...","Crustaceans, other than frozen (excl. of 0306.21-0306.24); flours/meals/pellets of crustaceans, fit for human consumption, other than frozen",1,6,"0306"
"0307","Molluscs, whether in shell or not","Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for human consumption.",0,4,"03"
"030710","Oysters, whether or not in shell, live/fresh/chilled/frozen/dried/salted/in ...","Oysters, whether or not in shell, live/fresh/chilled/frozen/dried/salted/in brine",1,6,"0307"
"030721","Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), live/fr ...","Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), live/fresh/chilled",1,6,"0307"
"030729","Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), other t ...","Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), other than live/fresh/chilled",1,6,"0307"
"030731","Mussels (Mytilus spp., Perna spp.), live/fresh/chilled","Mussels (Mytilus spp., Perna spp.), live/fresh/chilled",1,6,"0307"
"030739","Mussels (Mytilus spp., Perna spp.), other than live/fresh/chilled","Mussels (Mytilus spp., Perna spp.), other than live/fresh/chilled",1,6,"0307"
"030741","Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Om ...","Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), live/fresh/chilled",1,6,"0307"
"030749","Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Om ...","Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), other than live/fresh/chilled",1,6,"0307"
"030751","Octopus (Octopus spp.), live/fresh/chilled","Octopus (Octopus spp.), live/fresh/chilled",1,6,"0307"
"030759","Octopus (Octopus spp.), other than live/fresh/chilled","Octopus (Octopus spp.), other than live/fresh/chilled",1,6,"0307"
"030760","Snails (excl. sea snails)","Snails (excl. sea snails)",1,6,"0307"
"030791","Molluscs & invertebrates (excl. of 0307.10-0307.60), live/fresh/chilled","Molluscs & invertebrates (excl. of 0307.10-0307.60), live/fresh/chilled",1,6,"0307"
"030799","Molluscs & invertebrates (excl. of 0307.10-0307.60), frozen/dried/salted/in ...","Molluscs & invertebrates (excl. of 0307.10-0307.60), frozen/dried/salted/in brine; incl. flours/meals/pellets of aquatic invertebrates other than crustaceans, fit for human consumption",1,6,"0307"
"04","Dairy produce; birds eggs; natural honey;","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,2,"TOTAL"
"0401","Milk and cream, not concentrated nor containing added sugar","Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",0,4,"04"
"040110","Milk & cream, not concentrated/sweetened, fat content by wt. not >1%","Milk & cream, not concentrated/sweetened, fat content by wt. not >1%",1,6,"0401"
"040120","Milk & cream, not concentrated/sweetened, fat content by wt. >1% but not >6 ...","Milk & cream, not concentrated/sweetened, fat content by wt. >1% but not >6%",1,6,"0401"
"040130","Milk & cream, not concentrated/sweetened, fat content by wt. >6%","Milk & cream, not concentrated/sweetened, fat content by wt. >6%",1,6,"0401"
"0402","Milk and cream, concentrated or containing added sugar","Milk and cream, concentrated or containing added sugar or other sweetening matter.",0,4,"04"
"040210","Milk in powder/granules/oth. solid form, fat content by wt. not >1.5%","Milk in powder/granules/oth. solid form, fat content by wt. not >1.5%",1,6,"0402"
"040221","Milk in powder/granules/oth. solid form, unsweetened, fat content by wt. >1 ...","Milk in powder/granules/oth. solid form, unsweetened, fat content by wt. >1.5%",1,6,"0402"
"040229","Milk in powder/granules/oth. solid form, sweetened, fat content by wt. >1.5 ...","Milk in powder/granules/oth. solid form, sweetened, fat content by wt. >1.5%",1,6,"0402"
"040291","Milk & cream, concentrated (excl. in powder), unsweetened","Milk & cream, concentrated (excl. in powder), unsweetened",1,6,"0402"
"040299","Milk & cream, concentrated (excl. in powder), sweetened","Milk & cream, concentrated (excl. in powder), sweetened",1,6,"0402"
"0403","Buttermilk, curdled milk and cream or yogurt","Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",0,4,"04"
"040310","Yogurt","Yogurt",1,6,"0403"
"040390","Buttermilk/curdled milk & cream/kephir & oth. fermented/acidified milk & cr ...","Buttermilk/curdled milk & cream/kephir & oth. fermented/acidified milk & cream, whether or not concentrated/sweetened/flavoured/cont. fruit/nuts/cocoa",1,6,"0403"
"0404","Whey, whether or not concentrated or containing added sugar","Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included.",0,4,"04"
"040410","Whey & modified whey, whether or not concentrated/sweetened","Whey & modified whey, whether or not concentrated/sweetened",1,6,"0404"
"040490","Milk prods. of nat. milk constituents, whether or not sweetened, n.e.s.","Milk prods. of nat. milk constituents, whether or not sweetened, n.e.s.",1,6,"0404"
"0405","Butter and other fats and oils derived from milk; dairy spreads.","Butter and other fats and oils derived from milk; dairy spreads.",0,4,"04"
"040510","Butter","Butter",1,6,"0405"
"040520","Dairy spreads","Dairy spreads",1,6,"0405"
"040590","Fats & oils derived from milk, other than butter & dairy spreads","Fats & oils derived from milk, other than butter & dairy spreads",1,6,"0405"
"0406","Cheese and curd.","Cheese and curd.",0,4,"04"
"040610","Fresh (unripened/uncured) cheese, incl. whey cheese, & curd","Fresh (unripened/uncured) cheese, incl. whey cheese, & curd",1,6,"0406"
"040620","Grated/powdered cheese, of all kinds","Grated/powdered cheese, of all kinds",1,6,"0406"
"040630","Processed cheese, not grated/powdered","Processed cheese, not grated/powdered",1,6,"0406"
"040640","Blue-veined cheese","Blue-veined cheese",1,6,"0406"
"040690","Cheese (excl. of 0406.10-0406.40)","Cheese (excl. of 0406.10-0406.40)",1,6,"0406"
"0407","Birds' eggs, in shell, fresh, preserved or cooked.","Birds' eggs, in shell, fresh, preserved or cooked.",0,4,"04"
"040700","Birds' eggs, in shell, fresh/presvd./cooked","Birds' eggs, in shell, fresh/presvd./cooked",1,6,"0407"
"0408","Birds' eggs, not in shell, and egg yolks","Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter.",0,4,"04"
"040811","Egg yolks, dried, whether or not cont. added sugar/oth. sweetening matter","Egg yolks, dried, whether or not cont. added sugar/oth. sweetening matter",1,6,"0408"
"040819","Egg yolks (excl. dried), whether or not cont. added sugar/oth. sweetening m ...","Egg yolks (excl. dried), whether or not cont. added sugar/oth. sweetening matter",1,6,"0408"
"040891","Birds' eggs, not in shell (excl. yolks), dried, whether or not cont. added  ...","Birds' eggs, not in shell (excl. yolks), dried, whether or not cont. added sugar/oth. sweetening matter",1,6,"0408"
"040899","Birds' eggs, not in shell (excl. yolks), other than dried, whether or not c ...","Birds' eggs, not in shell (excl. yolks), other than dried, whether or not cont. added sugar/oth. sweetening matter",1,6,"0408"
"0409","Natural honey.","Natural honey.",0,4,"04"
"040900","Natural honey","Natural honey",1,6,"0409"
"0410","Edible products of animal origin, not elsewhere specified","Edible products of animal origin, not elsewhere specified or included.",0,4,"04"
"041000","Edible prods. of animal origin, n.e.s.","Edible prods. of animal origin, n.e.s.",1,6,"0410"
"05","Products of animal origin, not elsewhere specified","Products of animal origin, not elsewhere specified or included",0,2,"TOTAL"
"0501","Human hair, unworked, whether or not washed or scoured; waste of human hair ...","Human hair, unworked, whether or not washed or scoured; waste of human hair.",0,4,"05"
"050100","Human hair, unwkd., whether or not washed/scoured; waste of human hair","Human hair, unwkd., whether or not washed/scoured; waste of human hair",1,6,"0501"
"0502","Pigs', hogs' or boars' bristles and hair;","Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair.",0,4,"05"
"050210","Pigs'/hogs'/boars' bristles & hair & waste thereof","Pigs'/hogs'/boars' bristles & hair & waste thereof",1,6,"0502"
"050290","Badger hair & oth. brush making hair; waste of such bristles/hair","Badger hair & oth. brush making hair; waste of such bristles/hair",1,6,"0502"
"0503","Horsehair and horsehair waste","Horsehair and horsehair waste, whether or not put up as a layer with or without supporting material.",0,4,"05"
"050300","Horsehair & horsehair waste, whether or not put up as a layer with/without  ...","Horsehair & horsehair waste, whether or not put up as a layer with/without supporting mat.",1,6,"0503"
"0504","Guts, bladders and stomachs of animals (other than fish)","Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.",0,4,"05"
"050400","Guts, bladders & stomachs of animals (other than fish), whole & pieces ther ...","Guts, bladders & stomachs of animals (other than fish), whole & pieces thereof , fresh/chilled/frozen/salted/in brine/dried/smoked",1,6,"0504"
"0505","Skins and other parts of birds, with their feathers or down","Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers.",0,4,"05"
"050510","Feathers of a kind used for stuffing; down","Feathers of a kind used for stuffing; down",1,6,"0505"
"050590","Skins & oth. parts of birds with feathers/down; feathers & parts of feather ...","Skins & oth. parts of birds with feathers/down; feathers & parts of feathers (excl. of 0505.10) [see complete text #1]; powder & waste of feathers/parts of feathers",1,6,"0505"
"0506","Bones and horn-cores, unworked, defatted","Bones and horn-cores, unworked, defatted,simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products.",0,4,"05"
"050610","Ossein & bones treated with acid","Ossein & bones treated with acid",1,6,"0506"
"050690","Bones & horn-cores, unwkd., defatted, simply prepd. but not cut to shape, t ...","Bones & horn-cores, unwkd., defatted, simply prepd. but not cut to shape, treated with acid/degelatinised (excl. of 0506.10); powder & waste of these prods.",1,6,"0506"
"0507","Ivory, tortoise-shell, whalebone, horns, antlers, hooves, nails, etc","Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products.",0,4,"05"
"050710","Ivory; ivory powder & waste","Ivory; ivory powder & waste",1,6,"0507"
"050790","Tortoise-shell, whalebone & whalebone hair, horns, antlers, hooves, nails,  ...","Tortoise-shell, whalebone & whalebone hair, horns, antlers, hooves, nails, claws & beaks, unwkd./simply prepd. but not cut to shape; powder & waste of these prods.",1,6,"0507"
"0508","Coral and similar materials, unworked or simply prepared","Coral and similar materials, unworked or simply prepared but not otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste thereof.",0,4,"05"
"050800","Coral & sim. mats.; shells of molluscs/crustaceans/echinoderms & cuttle-bon ...","Coral & sim. mats.; shells of molluscs/crustaceans/echinoderms & cuttle-bone; powder & waste thereof [see complete text #2]",1,6,"0508"
"0509","Natural sponges of animal origin.","Natural sponges of animal origin.",0,4,"05"
"050900","Natural sponges of animal origin","Natural sponges of animal origin",1,6,"0509"
"0510","Ambergris, castoreum, civet and musk;","Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved.",0,4,"05"
"051000","Ambergris, castoreum, civet & musk; cantharides; bile; glands & oth. animal ...","Ambergris, castoreum, civet & musk; cantharides; bile; glands & oth. animal prods. used in the preparation of pharmaceutical prods. [see complete text #3]",1,6,"0510"
"0511","Animal products not elsewhere specified or included;","Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption.",0,4,"05"
"051110","Bovine semen","Bovine semen",1,6,"0511"
"051191","Products of fish/crustaceans, molluscs/oth. aquatic invertebrates; dead ani ...","Products of fish/crustaceans, molluscs/oth. aquatic invertebrates; dead animals of Ch.3, unfit for human consumption",1,6,"0511"
"051199","Animal prods., n.e.s.; dead animals of Ch.1, unfit for human consumption","Animal prods., n.e.s.; dead animals of Ch.1, unfit for human consumption",1,6,"0511"
"06","Live trees and other plants;","Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,2,"TOTAL"
"0601","Bulbs, tubers, tuberous roots, corms, crowns and rhizomes","Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",0,4,"06"
"060110","Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, dormant","Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, dormant",1,6,"0601"
"060120","Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, in growth/in flowe ...","Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, in growth/in flower; chicory plants & roots (excl. of 12.12)",1,6,"0601"
"0602","Other live plants (including their roots), cuttings and slips","Other live plants (including their roots), cuttings and slips; mushroom spawn.",0,4,"06"
"060210","Unrooted cuttings & slips","Unrooted cuttings & slips",1,6,"0602"
"060220","Trees, shrubs & bushes, grafted/not, of kinds which bear edible fruit/nuts, ...","Trees, shrubs & bushes, grafted/not, of kinds which bear edible fruit/nuts, incl. their roots",1,6,"0602"
